CASEID,COMPWT,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID
23125,1.06000000000000005e+00, 1,60, 44,2, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,3,1,0,    0
23126,1.06000000000000005e+00, 1,60, 44,2, 1,60, 44,2,1,15,  0,7,1,0,    0,1,40,  0,7,2,0,    0
23127,5.30000000000000027e-01, 1,32,  0,1, 1,23,  0,1,1,23,  0,1,1,0,    0,4, 0,  0,1,3,0,    0
23128,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0
23129,1.06000000000000005e+00, 1,32,  0,1, 1,31,  0,2,1,31,  0,4,2,0,    0,1,31,  0,5,2,0,    0
23130,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
23131,1.59000000000000008e+00, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,7,1,0,    0
23132,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23133,1.06000000000000005e+00, 1,23,  0,1, 1,23,  0,1,1,22,  0,0,3,0,    0,1,22,  0,5,3,0,    0
23134,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23135,5.30000000000000027e-01, 4, 0,  0,3, 1,32,  0,1,1,32,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23136,1.59000000000000008e+00, 1,70,  0,2, 1,11,  0,2,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0
23137,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0
23138,1.06000000000000005e+00, 1,15,  0,1, 1,15,  0,1,1,15,  0,2,1,0,    0,1,15,  0,6,1,0,    0
23139,1.59000000000000008e+00, 1,60, 35,1, 1,60, 35,1,1,60, 35,2,1,0,    0,1,60, 35,3,1,0,    0
23140,1.06000000000000005e+00, 1,40,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,1,70,  0,0,2,0,    0
23141,5.30000000000000027e-01, 1,60, 35,1, 1,60, 35,1,1,60, 35,7,1,0,    0,1,60, 35,7,1,0,    0
23142,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,4, 0,  0,1,3,0,    0,1,14,  0,3,1,0,    0
23143,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,5,1,0,    0,1,60, 59,5,1,0,    0
23144,1.59000000000000008e+00, 1,60, 64,1, 1,18,  0,1,4, 0,  0,2,3,0,    0,1,18,  0,4,1,0,    0
23145,5.30000000000000027e-01, 1,60, 35,1, 1,60, 35,1,1,60, 35,7,1,0,    0,1,60, 35,7,1,0,    0
23146,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,1,18,  0,4,1,0,    0,1,15,  0,4,1,0,    0
23147,1.59000000000000008e+00, 1,18,  0,1, 1,18,  0,1,1,18,  0,5,1,0,    0,1,18,  0,5,1,0,    0
23148,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,4,1,0,    0
23149,5.30000000000000027e-01, 1,60, 12,1, 1,60, 64,1,1,60, 59,4,1,0,    0,1,60, 59,4,1,0,    0
23150,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,6,1,0,    0
23151,5.30000000000000027e-01, 4, 0,  0,3, 1,18,  0,1,2, 0,  0,7,2,0,    0,1,60, 68,6,1,0,    0
23152,2.12999999999999989e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,5,1,0,    0,1,14,  0,5,1,0,    0
23153,1.06000000000000005e+00, 1,13,  0,1, 1,13,  0,1,1,13,  0,7,1,0,    0,1,13,  0,7,1,0,    0
23154,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,1,1,0,    0,1,14,  0,4,1,0,    0
23155,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,4,1,0,    0
23156,5.30000000000000027e-01, 2, 0,  0,2, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
23157,5.30000000000000027e-01, 1,15,  0,1, 1,14,  0,1,1,14,  0,2,1,0,    0,0, 0,  0, ,0,0,    0
23158,1.59000000000000008e+00, 1,22,  0,3, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23159,1.06000000000000005e+00, 1,22,  0,3, 1,38,  0,2,1,38,  0,0,2,0,    0,1,38,  0,7,2,0,    0
23160,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,22,  0,8,3,0,    0,1,15,  0,8,1,0,    0
23161,1.06000000000000005e+00, 1,41,  0,3, 1,41,  0,3,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23162,5.30000000000000027e-01, 1,15,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0
23163,1.06000000000000005e+00, 1,22,  0,3, 1,70,  0,2,1,70,  0,5,2,0,    0,1,70,  0,5,2,0,    0
23164,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,14,  0,7,1,0,    0
23165,1.06000000000000005e+00, 1,14,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,1,15,  0,4,1,0,    0
23166,1.06000000000000005e+00, 1,14,  0,1, 1,15,  0,1,1,15,  0,7,1,0,    0,1,15,  0,7,1,0,    0
23167,1.06000000000000005e+00, 1,14,  0,1, 1,15,  0,1,1,15,  0,4,1,0,    0,1,15,  0,4,1,0,    0
23168,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,1,48,  0,2,3,0,    0,2, 0,  0,7,2,0,    0
23169,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23170,5.30000000000000027e-01, 1,60, 65,1, 1,60, 65,1,4, 0,  0,0,3,0,    0,1,60, 63,8,1,0,    0
23171,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,8,1,0,    0
23172,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,4,1,0,    0
23173,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,1,18,  0,7,1,0,    0,1,18,  0,7,1,0,    0
23174,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,1,18,  0,7,1,0,    0,1,18,  0,7,1,0,    0
23175,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0
23176,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,6,1,0,    0,1,14,  0,6,1,0,    0
23177,1.59000000000000008e+00, 1,11,  0,2, 1,11,  0,2,1,11,  0,4,2,0,    0,1,11,  0,6,2,0,    0
23178,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,5,1,0,    0,1,28,  0,8,3,0,    0
23179,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,7,1,0,    0
23180,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,22,  0,2,3,0,    0,1,14,  0,2,1,0,    0
23181,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,2,1,0,    0
23182,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,4,1,0,    0
23183,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,6,1,0,    0
23184,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,5,1,0,    0,1,14,  0,8,1,0,    0
23185,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,4,1,0,    0
23186,1.06000000000000005e+00, 1,50,  0,3, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,8,2,0,    0
23187,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0
23188,5.30000000000000027e-01, 1,60, 68,1, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23189,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,10,  0,6,1,0,    0,1,10,  0,7,1,0,    0
23190,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0
23191,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,3,2,0,    0
23192,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,1,22,  0,2,3,0,    0,2, 0,  0,5,2,0,    0
23193,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23194,1.59000000000000008e+00, 1,38,  0,2, 1,38,  0,2,0, 0,  0, ,0,0,    0,1,50,  0,0,3,0,    0
23195,1.06000000000000005e+00, 1,18,  0,1, 1,50,  0,3,1,48,  0,7,3,0,    0,1,50,  0,4,3,0,    0
23196,1.06000000000000005e+00, 1,60, 51,2, 1,70,  0,2,1,38,  0,9,2,0,    0,9,99,999,9,9,0,    0
23197,1.06000000000000005e+00, 1,15,  0,1, 1,15,  0,1,1,18,  0,1,1,0,    0,1,60, 35,3,1,0,    0
23198,5.30000000000000027e-01, 1,60, 35,1, 1,60, 35,1,1,60, 35,8,1,0,    0,1,60, 35,8,1,0,    0
23199,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0
23200,1.06000000000000005e+00, 1,60, 68,1, 1,60, 68,1,1,60, 68,7,1,0,    0,1,60, 68,8,1,0,    0
23201,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,0,1,0,    0,1,22,  0,4,3,0,    0
23202,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,15,  0,7,1,0,    0,1,15,  0,7,1,0,    0
23203,1.06000000000000005e+00, 1,60, 68,1, 1,60, 68,1,1,14,  0,0,1,0,    0,1,60, 68,0,1,0,    0
23204,1.06000000000000005e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23205,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,6,1,0,    0
23206,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,3,1,0,    0
23207,1.06000000000000005e+00, 1,15,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,7,1,0,    0
23208,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,41,  0,5,3,0,    0,1,14,  0,7,1,0,    0
23209,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0
23210,1.06000000000000005e+00, 1,60, 68,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23211,1.59000000000000008e+00, 2, 0,  0,2, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,7,1,0,    0
23212,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0
23213,5.30000000000000027e-01, 1,60, 35,1, 1,60, 35,1,0, 0,  0, ,0,0,    0,1,60, 35,0,1,0,    0
23214,1.06000000000000005e+00, 1,60, 68,1, 1,12,  0,1,4, 0,  0,0,3,0,    0,4, 0,  0,2,3,0,    0
23215,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,18,  0,9,1,0,    0
23216,1.06000000000000005e+00, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,0,    0,1,11,  0,6,2,0,    0
23217,1.06000000000000005e+00, 1,13,  0,1, 1,13,  0,1,1,13,  0,8,1,0,    0,1,13,  0,8,1,0,    0
23218,1.06000000000000005e+00, 1,14,  0,1, 1,22,  0,3,1,22,  0,6,3,0,    0,1,22,  0,6,3,0,    0
23219,1.06000000000000005e+00, 1,12,  0,1, 1,12,  0,1,1,18,  0,7,1,0,    0,1,18,  0,7,1,0,    0
23220,1.06000000000000005e+00, 1,15,  0,1, 1,15,  0,1,1,15,  0,4,1,0,    0,1,15,  0,8,1,0,    0
23221,5.30000000000000027e-01, 1,14,  0,1, 1,15,  0,1,1,18,  0,5,1,0,    0,1,18,  0,5,1,0,    0
23222,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,1,18,  0,2,1,0,    0,1,18,  0,3,1,0,    0
23223,1.06000000000000005e+00, 1,41,  0,3, 1,70,  0,2,2, 0,  0,0,2,0,    0,1,14,  0,0,1,0,    0
23224,5.30000000000000027e-01, 1,15,  0,1, 1,15,  0,1,1,15,  0,7,1,0,    0,1,15,  0,7,1,0,    0
23225,1.06000000000000005e+00, 1,22,  0,3, 1,20,  0,2,1,20,  0,7,2,0,    0,1,20,  0,7,2,0,    0
23226,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23227,1.06000000000000005e+00, 1,60, 36,1, 4, 0,  0,3,4, 0,  0,0,3,0,    0,1,28,  0,5,3,0,    0
23228,1.06000000000000005e+00, 1,60, 35,1, 1,10,  0,1,1,60, 35,5,1,0,    0,1,60, 35,5,1,0,    0
23229,1.59000000000000008e+00, 1,48,  0,3, 1,48,  0,3,1,48,  0,4,3,0,    0,1,48,  0,5,3,0,    0
23230,1.06000000000000005e+00, 1,60, 68,1, 1,60, 36,1,1,21,  0,2,2,0,    0,1,22,  0,2,3,0,    0
23231,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,4,1,0,    0
23232,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,4, 0,  0,1,3,0,    0,1,22,  0,3,3,0,    0
23233,1.59000000000000008e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,1,1,0,    0,1,14,  0,6,1,0,    0
23234,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,1,2,0,    0,2, 0,  0,4,2,0,    0
23235,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,4, 0,  0,0,3,0,    0,1,14,  0,8,1,0,    0
23236,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,4, 0,  0,0,3,0,    0,1,14,  0,0,1,0,    0
23237,1.06000000000000005e+00, 1,15,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,60, 35,3,1,0,    0
23238,1.06000000000000005e+00, 1,60, 51,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,3,1,0,    0
23239,1.06000000000000005e+00, 1,50,  0,3, 1,50,  0,3,1,50,  0,7,3,0,    0,1,50,  0,7,3,0,    0
23240,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,8,1,0,    0
23241,1.59000000000000008e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,42,  0,7,1,0,    0
23242,1.06000000000000005e+00, 1,14,  0,1, 1,60, 36,1,1,22,  0,2,3,0,    0,1,60, 36,2,1,0,    0
23243,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
23244,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,6,3,0,    0,1,22,  0,6,3,0,    0
23245,1.06000000000000005e+00, 1,60, 64,1, 1,60, 64,1,1,60, 59,6,1,0,    0,1,60, 59,6,1,0,    0
23246,1.59000000000000008e+00, 1,60, 44,2, 1,60, 44,2,1,60, 44,7,2,0,    0,1,60, 44,7,2,0,    0
23247,1.59000000000000008e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,0, 0,  0, ,0,0,    0
23248,1.06000000000000005e+00, 1,70,  0,2, 1,70,  0,2,1,70,  0,3,2,0,    0,1,70,  0,6,2,0,    0
23249,1.59000000000000008e+00, 1,14,  0,1, 1,60, 31,2,1,60, 31,5,2,0,    0,1,60, 31,5,2,0,    0
23250,1.06000000000000005e+00, 4, 0,  0,3, 4, 0,  0,3,4, 0,  0,4,3,0,    0,4, 0,  0,0,3,0,    0
23251,1.06000000000000005e+00, 1,60, 44,2, 1,60, 44,2,1,60, 44,5,2,0,    0,1,70,  0,7,2,0,    0
23252,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,4, 0,  0,1,3,0,    0,1,22,  0,7,3,0,    0
23253,1.06000000000000005e+00, 1,60,999,9, 1,22,  0,3,0, 0,  0, ,0,0,    0,1,22,  0,3,3,0,    0
23254,1.06000000000000005e+00, 1,60, 31,2, 1,60, 31,2,1,60, 31,1,2,0,    0,1,60, 31,6,2,0,    0
23255,1.06000000000000005e+00, 1,60, 44,2, 1,60, 44,2,1,60, 44,7,2,0,    0,1,60, 44,7,2,0,    0
23256,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,70,  0,3,2,0,    0,1,14,  0,5,1,0,    0
23257,5.30000000000000027e-01, 1,60, 64,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,9,1,0,    0
23258,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,4,3,0,    0
23259,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,3,1,0,    0
23260,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23261,5.30000000000000027e-01, 1,18,  0,1, 1,18,  0,1,1,70,  0,3,2,0,    0,1,18,  0,3,1,0,    0
23262,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,4, 0,  0,0,3,0,    0,2, 0,  0,0,2,0,    0
23263,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,6,1,0,    0
23264,1.06000000000000005e+00, 1,70,  0,2, 1,14,  0,1,1,14,  0,3,1,0,    0,4, 0,  0,0,3,0,    0
23265,1.06000000000000005e+00, 1,14,  0,1, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,7,2,0,    0
23266,1.06000000000000005e+00, 4, 0,  0,3, 1,18,  0,1,4, 0,  0,3,3,0,    0,1,18,  0,3,1,0,    0
23267,5.30000000000000027e-01, 4, 0,  0,3, 1,14,  0,1,1,14,  0,2,1,0,    0,0, 0,  0, ,0,0,    0
23268,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,5,1,0,    0,1,14,  0,5,1,0,    0
23269,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0
23270,1.06000000000000005e+00, 5, 0,  0,9, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23271,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,4,3,0,    0,1,22,  0,4,3,0,    0
23272,5.30000000000000027e-01, 1,22,  0,3, 1,22,  0,3,1,22,  0,5,3,0,    0,1,22,  0,3,3,0,    0
23273,1.59000000000000008e+00, 1,22,  0,3, 1,22,  0,3,1,70,  0,2,2,0,    0,1,22,  0,6,3,0,    0
23274,1.06000000000000005e+00, 1,10,  0,1, 1,10,  0,1,1,10,  0,6,1,0,    0,1,30,  0,6,2,0,    0
23275,1.06000000000000005e+00, 1,38,  0,2, 1,38,  0,2,1,38,  0,7,2,0,    0,1,38,  0,6,2,0,    0
23276,5.30000000000000027e-01, 1,10,  0,1, 1,10,  0,1,4, 0,  0,0,3,0,    0,5, 0,  0,4,9,0,    0
23277,1.06000000000000005e+00, 4, 0,  0,3, 1,50,  0,3,4, 0,  0,0,3,0,    0,1,50,  0,3,3,0,    0
23278,1.06000000000000005e+00, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,1,9,0,    0,5, 0,  0,1,9,0,    0
23279,5.30000000000000027e-01, 1,22,  0,3, 1,14,  0,1,1,14,  0,8,1,0,    0,1,14,  0,8,1,0,    0
23280,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23281,1.06000000000000005e+00, 1,48,  0,3, 1,18,  0,1,1,18,  0,0,1,0,    0,1,70,  0,6,2,0,    0
23282,5.30000000000000027e-01, 1,41,  0,3, 1,14,  0,1,1,22,  0,8,3,0,    0,1,14,  0,8,1,0,    0
23283,1.06000000000000005e+00, 1,60, 69,1, 1,60, 69,1,4, 0,  0,0,3,0,    0,1,60, 69,8,1,0,    0
23284,5.30000000000000027e-01, 1,60, 20,2, 1,60, 20,2,1,60, 20,7,2,0,    0,1,60, 20,7,2,0,    0
23285,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,18,  0,0,1,0,    0,1,22,  0,5,3,0,    0
23286,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,22,  0,0,3,0,    0,0, 0,  0, ,0,0,    0
23287,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23288,1.06000000000000005e+00, 1,18,  0,1, 1,18,  0,1,1,18,  0,7,1,0,    0,1,18,  0,7,1,0,    0
23289,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,8,3,0,    0,1,22,  0,5,3,0,    0
23290,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,4,1,0,    0
23291,1.59000000000000008e+00, 1,60, 56,1, 1,15,  0,1,1,15,  0,3,1,0,    0,1,15,  0,4,1,0,    0
23292,1.06000000000000005e+00, 1,60, 36,1, 1,60, 36,1,1,60, 36,2,1,0,    0,1,60, 36,6,1,0,    0
23293,1.59000000000000008e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,1,1,0,    0,1,14,  0,4,1,0,    0
23294,1.06000000000000005e+00, 1,60, 56,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23295,1.59000000000000008e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,7,1,0,    0
23296,1.06000000000000005e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,0,1,0,    0,1,14,  0,7,1,0,    0
23297,1.06000000000000005e+00, 1,60, 58,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23298,1.06000000000000005e+00, 1,15,  0,1, 1,15,  0,1,1,15,  0,0,1,0,    0,1,15,  0,7,1,0,    0
23299,1.06000000000000005e+00, 1,22,  0,3, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0
23300,1.06000000000000005e+00, 1,60, 18,1, 1,60, 18,1,4, 0,  0,2,3,0,    0,1,60, 18,8,1,0,    0
23301,1.59000000000000008e+00, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23302,1.06000000000000005e+00, 1,18,  0,1, 1,28,  0,3,1,28,  0,7,3,0,    0,1,28,  0,7,3,0,    0
23303,1.06000000000000005e+00, 1,60, 18,1, 1,60, 56,1,1,60, 18,0,1,0,    0,1,60, 18,6,1,0,    0
23304,2.12999999999999989e+00, 1,60,999,9, 1,60,999,9,1,60,999,0,9,0,    0,1,60,999,8,9,0,    0
23305,1.06000000000000005e+00, 4, 0,  0,3, 5, 0,  0,9,4, 0,  0,3,3,0,    0,5, 0,  0,3,9,0,    0
23306,1.06000000000000005e+00, 1,15,  0,1, 1,48,  0,3,1,28,  0,1,3,0,    0,1,28,  0,3,3,0,    0
23307,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,7,2,0,    0
23308,5.30000000000000027e-01, 4, 0,  0,3, 1,22,  0,3,1,22,  0,0,3,0,    0,1,22,  0,4,3,0,    0
23309,5.30000000000000027e-01, 1,70,  0,2, 1,10,  0,1,1,10,  0,6,1,0,    0,0, 0,  0, ,0,0,    0
23310,1.06000000000000005e+00, 1,70,  0,2, 1,15,  0,1,1,15,  0,8,1,0,    0,1,15,  0,8,1,0,    0
23311,1.06000000000000005e+00, 1,18,  0,1, 1,30,  0,2,1,30,  0,7,2,0,    0,1,30,  0,7,2,0,    0
23312,1.06000000000000005e+00, 1,40,  0,2, 1,40,  0,2,1,40,  0,7,2,0,    0,1,40,  0,7,2,0,    0
23313,1.06000000000000005e+00, 1,15,  0,1, 1,50,  0,3,1,50,  0,7,3,0,    0,1,50,  0,7,3,0,    0
23314,1.06000000000000005e+00, 2, 0,  0,2, 4, 0,  0,3,4, 0,  0,6,3,0,    0,2, 0,  0,0,2,0,    0
23315,1.59000000000000008e+00, 1,50,  0,3, 1,41,  0,3,1,41,  0,6,3,0,    0,1,41,  0,6,3,0,    0
23316,5.30000000000000027e-01, 1,60, 12,1, 1,40,  0,2,2, 0,  0,9,2,0,    0,2, 0,  0,9,2,0,    0
23317,5.30000000000000027e-01, 1,60, 12,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,5,2,0,    0
23318,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,7,2,0,    0
23319,1.06000000000000005e+00, 4, 0,  0,3, 1,60, 64,1,1,60, 64,7,1,0,    0,1,60, 64,7,1,0,    0
23320,5.30000000000000027e-01, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,5,2,0,    0,2, 0,  0,2,2,0,    0
23321,5.30000000000000027e-01, 1,14,  0,1, 1,14,  0,1,1,13,  0,7,1,0,    0,1,14,  0,7,1,0,    0
23322,1.59000000000000008e+00, 4, 0,  0,3, 1,38,  0,2,4, 0,  0,0,3,0,    0,1,38,  0,7,2,0,    0
23323,1.59000000000000008e+00, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0
23324,1.06000000000000005e+00, 1,14,  0,1, 4, 0,  0,3,3, 0,  0,7,3,0,    0,3, 0,  0,6,3,0,    0
23325,1.59000000000000008e+00, 1,50,  0,3, 1,50,  0,3,2, 0,  0,7,2,0,    0,1,50,  0,7,3,0,    0
23326,1.59000000000000008e+00, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,5,9,0,    0,5, 0,  0,5,9,0,    0
23327,1.59000000000000008e+00, 1,42,  0,1, 1,42,  0,1,9,99,999,2,9,0,    0,1,99,999,5,9,0,    0
23328,5.30000000000000027e-01, 1,70,  0,2, 1,31,  0,2,1,31,  0,3,2,0,    0,1,31,  0,3,2,0,    0
