CASEID,COMPWT,AGE,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9
21984,5.30000000000000027e-01,33, 1,10,  0,1, 1,10,  0,1,1,14,  0,8,1,0,    0,1,10,  0,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
21985,1.06000000000000005e+00,65, 5, 0,  0,9, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0, 1,14,  0,3,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
21986,1.59000000000000008e+00,19, 1,12,  0,1, 1,12,  0,1,0, 0,  0, ,0,0,    0,1,12,  0,0,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
21987,1.59000000000000008e+00,64, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
21988,1.06000000000000005e+00,52, 4, 0,  0,3, 1,14,  0,1,1,14,  0,7,1,0,    0,1,60, 56,7,1,0,    0, 1,60, 58,7,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
21989,1.06000000000000005e+00,72, 1,14,  0,1, 1,22,  0,3,1,22,  0,7,3,0,    0,1,22,  0,7,3,0,    0, 1,14,  0,2,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
21990,1.06000000000000005e+00,19, 1,10,  0,1, 1,10,  0,1,4, 0,  0,0,3,0,    0,1,10,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
21991,1.59000000000000008e+00,24, 1,10,  0,1, 1,10,  0,1,1,10,  0,5,1,0,    0,1,10,  0,5,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
21992,2.12999999999999989e+00,45, 1,60, 56,1, 1,14,  0,1,1,14,  0,6,1,0,    0,1,14,  0,9,1,0,    0, 1,60, 56,8,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
21993,1.06000000000000005e+00,36, 1,10,  0,1, 1,10,  0,1,1,10,  0,6,1,0,    0,1,10,  0,6,1,0,    0, 1,10,  0,7,1,1,10,   0,   0,   0,   0,   0,   0,   0,   0,   0
21994,1.06000000000000005e+00,43, 1,60, 68,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0, 1,14,  0,3,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
21995,2.12999999999999989e+00,28, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
21996,5.30000000000000027e-01,36, 1,18,  0,1, 1,18,  0,1,1,18,  0,2,1,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
21997,5.30000000000000027e-01,76, 1,60, 45,1, 1,60, 45,1,1,60, 45,2,1,0,    0,1,60, 45,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
21998,1.06000000000000005e+00,24, 1,14,  0,1, 1,14,  0,1,4, 0,  0,0,3,0,    0,1,14,  0,3,1,0,    0, 4, 0,  0,0,3,1,41,   0,   0,   0,   0,   0,   0,   0,   0,   0
21999,1.06000000000000005e+00,70, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22000,1.06000000000000005e+00,57, 1,32,  0,1, 1,32,  0,1,1,30,  0,7,2,0,    0,1,30,  0,7,2,0,    0, 1,32,  0,7,1,1,33,   0,   0,   0,   0,   0,   0,   0,   0,   0
22001,1.06000000000000005e+00,63, 1,60, 40,3, 1,60, 40,3,1,60, 40,4,3,0,    0,1,50,  0,4,3,0,    0, 1,60, 40,2,3,1,50,   0,   0,   0,   0,   0,   0,   0,   0,   0
22002,1.06000000000000005e+00,36, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,4,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22003,1.06000000000000005e+00,69, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,2, 0,  0,4,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22004,1.06000000000000005e+00,35, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,3,2,0,    0,2, 0,  0,3,2,0,    0, 2, 0,  0,3,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22005,1.06000000000000005e+00,56, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,0,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,6,2,1,34,   0,   0,   0,   0,   0,   0,   0,   0,   0
22006,1.59000000000000008e+00,46, 1,32,  0,1, 2, 0,  0,2,2, 0,  0,7,2,0,    0,1,70,  0,0,2,0,    0, 1,32,  0,7,1,1,34,   0,   0,   0,   0,   0,   0,   0,   0,   0
22007,5.30000000000000027e-01,72, 1,31,  0,2, 1,31,  0,2,1,31,  0,7,2,0,    0,1,31,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22008,5.30000000000000027e-01,40, 4, 0,  0,3, 1,50,  0,3,1,50,  0,0,3,0,    0,1,50,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22009,1.59000000000000008e+00,42, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22010,1.06000000000000005e+00,36, 4, 0,  0,3, 1,22,  0,3,4, 0,  0,0,3,0,    0,1,22,  0,7,3,0,    0, 2, 0,  0,4,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22011,1.06000000000000005e+00,47, 1,30,  0,2, 1,30,  0,2,1,30,  0,7,2,0,    0,1,30,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22012,1.06000000000000005e+00,71, 1,22,  0,3, 4, 0,  0,3,4, 0,  0,0,3,0,    0,4, 0,  0,0,3,0,    0, 1,22,  0,5,3,1,32,   0,   0,   0,   0,   0,   0,   0,   0,   0
22013,1.06000000000000005e+00,43, 1,60, 45,1, 4, 0,  0,3,4, 0,  0,1,3,0,    0,1,31,  0,6,2,0,    0, 1,60, 45,7,1,1,32,   0,   0,   0,   0,   0,   0,   0,   0,   0
22014,5.30000000000000027e-01,32, 4, 0,  0,3, 1,48,  0,3,4, 0,  0,1,3,0,    0,1,48,  0,1,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22015,1.06000000000000005e+00,33, 1,32,  0,1, 1,60, 57,1,1,60, 51,3,2,0,    0,1,60, 57,3,1,0,    0, 2, 0,  0,3,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22016,5.30000000000000027e-01,74, 1,10,  0,1, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,2,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22017,1.06000000000000005e+00,31, 2, 0,  0,2, 1,48,  0,3,2, 0,  0,1,2,0,    0,1,18,  0,1,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22018,1.59000000000000008e+00,27, 1,50,  0,3, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,2,2,0,    0, 1,14,  0,3,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
22019,1.06000000000000005e+00,30, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,2,2,0,    0, 2, 0,  0,4,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22020,1.06000000000000005e+00,34, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,4,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22021,5.30000000000000027e-01,78, 1,13,  0,1, 1,13,  0,1,0, 0,  0, ,0,0,    0,1,13,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22022,5.30000000000000027e-01,79, 1,14,  0,1, 1,14,  0,1,4, 0,  0,0,3,0,    0,1,14,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22023,5.30000000000000027e-01,59, 1,18,  0,1, 1,15,  0,1,1,14,  0,6,1,0,    0,1,14,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22024,3.72000000000000020e+00,21, 1,11,  0,2, 1,11,  0,2,0, 0,  0, ,0,0,    0,1,11,  0,9,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22025,5.30000000000000027e-01,79, 2, 0,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22026,5.30000000000000027e-01,67, 5, 0,  0,9, 1,14,  0,1,0, 0,  0, ,0,0,    0,1,14,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22027,1.06000000000000005e+00,54, 1,10,  0,1, 1,12,  0,1,1,15,  0,5,1,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0,5,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
22028,1.59000000000000008e+00,19, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22029,1.59000000000000008e+00,42, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22030,1.06000000000000005e+00,30, 1,31,  0,2, 1,31,  0,2,0, 0,  0, ,0,0,    0,1,31,  0,8,2,0,    0, 1,31,  0,3,2,1,31,   0,   0,   0,   0,   0,   0,   0,   0,   0
22031,1.06000000000000005e+00,35, 4, 0,  0,3, 1,70,  0,2,4, 0,  0,6,3,0,    0,1,70,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22032,2.66000000000000014e+00,19, 2, 0,  0,2, 4, 0,  0,3,2, 0,  0,0,2,0,    0,4, 0,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22033,1.59000000000000008e+00,41, 2, 0,  0,2, 2, 0,  0,2,4, 0,  0,0,3,0,    0,2, 0,  0,0,2,0,    0, 2, 0,  0,2,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22034,2.12999999999999989e+00,26, 2, 0,  0,2, 2, 0,  0,2,1,28,  0,2,3,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22035,5.30000000000000027e-01,41, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22036,1.06000000000000005e+00,52, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,4,2,0,    0,2, 0,  0,4,2,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22037,1.59000000000000008e+00,26, 1,41,  0,3, 1,41,  0,3,1,41,  0,6,3,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22038,5.30000000000000027e-01,51, 1,50,  0,3, 1,50,  0,3,2, 0,  0,7,2,0,    0,1,50,  0,2,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22039,1.06000000000000005e+00,43, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 4, 0,  0,0,3,1,48,   0,   0,   0,   0,   0,   0,   0,   0,   0
22040,1.06000000000000005e+00,25, 1,28,  0,3, 2, 0,  0,2,2, 0,  0,2,2,0,    0,1,28,  0,4,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22041,1.59000000000000008e+00,49, 1,60, 58,1, 1,60, 58,1,1,60, 58,8,1,0,    0,1,60, 58,8,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22042,5.30000000000000027e-01,61, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0,0,3,0,    0,3, 0,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22043,1.59000000000000008e+00,20, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22044,5.30000000000000027e-01,42, 1,22,  0,3, 1,41,  0,3,4, 0,  0,0,3,0,    0,2, 0,  0,0,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22045,1.06000000000000005e+00,48, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22046,5.30000000000000027e-01,31, 1,38,  0,2, 1,38,  0,2,1,38,  0,3,2,0,    0,1,38,  0,3,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22047,1.06000000000000005e+00,34, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,4, 0,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22048,1.59000000000000008e+00,48, 1,20,  0,2, 1,20,  0,2,1,70,  0,1,2,0,    0,1,20,  0,1,2,0,    0, 1,20,  0,2,2,1,20,   0,   0,   0,   0,   0,   0,   0,   0,   0
22049,1.06000000000000005e+00,49, 1,60, 58,1, 1,38,  0,2,1,38,  0,2,2,0,    0,2, 0,  0,3,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22050,1.06000000000000005e+00,52, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0, 1,38,  0,0,2,1,38,   0,   0,   0,   0,   0,   0,   0,   0,   0
22051,5.30000000000000027e-01,76, 2, 0,  0,2, 4, 0,  0,3,0, 0,  0, ,0,0,    0,1,48,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22052,1.06000000000000005e+00,41, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 1,28,  0,3,3,1,28,   0,   0,   0,   0,   0,   0,   0,   0,   0
22053,1.06000000000000005e+00,44, 1,60, 80,3, 1,60, 71,2,4, 0,  0,0,3,0,    0,1,60, 71,2,2,0,    0, 1,60, 80,6,3,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22054,1.06000000000000005e+00,42, 1,50,  0,3, 1,50,  0,3,1,50,  0,7,3,0,    0,1,50,  0,7,3,0,    0, 1,70,  0,5,2,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0
22055,1.06000000000000005e+00,35, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0,2,3,0,    0,3, 0,  0,0,3,0,    0, 2, 0,  0,2,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22056,1.06000000000000005e+00,30, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22057,1.59000000000000008e+00,19, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,5,2,0,    0,2, 0,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22058,5.30000000000000027e-01,75, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,3,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22059,1.59000000000000008e+00,18, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,6,2,0,    0,2, 0,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22060,1.06000000000000005e+00,31, 4, 0,  0,3, 3, 0,  0,3,3, 0,  0,0,3,0,    0,3, 0,  0,2,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22061,1.06000000000000005e+00,40, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,3, 0,  0,6,3,0,    0, 4, 0,  0,0,3,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22062,5.30000000000000027e-01,42, 4, 0,  0,3, 2, 0,  0,2,1,42,  0,4,1,0,    0,2, 0,  0,5,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22063,5.30000000000000027e-01,25, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,5,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22064,1.06000000000000005e+00,38, 1,20,  0,2, 1,20,  0,2,0, 0,  0, ,0,0,    0,1,20,  0,7,2,0,    0, 1,60, 77,2,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22065,5.30000000000000027e-01,25, 4, 0,  0,3, 4, 0,  0,3,1,18,  0,6,1,0,    0,1,18,  0,6,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22066,5.30000000000000027e-01,35, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,1,15,  0,5,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22067,5.30000000000000027e-01,99, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,4, 0,  0,3,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22068,5.30000000000000027e-01,34, 1,14,  0,1, 1,14,  0,1,1,14,  0,4,1,0,    0,1,14,  0,5,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22069,1.59000000000000008e+00,36, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,2,2,0,    0,2, 0,  0,2,2,0,    0, 2, 0,  0,2,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22070,2.12999999999999989e+00,26, 2, 0,  0,2, 2, 0,  0,2,4, 0,  0,2,3,0,    0,1,38,  0,2,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22071,1.59000000000000008e+00,44, 4, 0,  0,3, 2, 0,  0,2,4, 0,  0,0,3,0,    0,2, 0,  0,7,2,0,    0, 1,14,  0,0,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
22072,5.30000000000000027e-01,56, 1,18,  0,1, 1,18,  0,1,1,18,  0,5,1,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22073,3.18999999999999995e+00,23, 4, 0,  0,3, 4, 0,  0,3,9,99,999,0,9,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0,0,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22074,5.30000000000000027e-01,35, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,1,50,  0,6,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22075,5.30000000000000027e-01,37, 1,60, 31,2, 1,60, 31,2,0, 0,  0, ,0,0,    0,1,60, 31,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22076,5.30000000000000027e-01,67, 1,10,  0,1, 1,10,  0,1,1,10,  0,3,1,0,    0,1,10,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22077,1.06000000000000005e+00,69, 1,70,  0,2, 1,18,  0,1,1,18,  0,2,1,0,    0,1,18,  0,3,1,0,    0, 1,50,  0,3,3,1,50,   0,   0,   0,   0,   0,   0,   0,   0,   0
22078,1.06000000000000005e+00,59, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,0,    0,1,48,  0,7,3,0,    0, 1,28,  0,2,3,1,28,   0,   0,   0,   0,   0,   0,   0,   0,   0
22079,1.59000000000000008e+00,36, 1,18,  0,1, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 1,42,  0,7,1,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22080,1.06000000000000005e+00,26, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,5,2,0,    0,1,10,  0,0,1,0,    0, 1,10,  0,5,1,1,10,   0,   0,   0,   0,   0,   0,   0,   0,   0
22081,1.06000000000000005e+00,41, 1,14,  0,1, 1,14,  0,1,1,14,  0,3,1,0,    0,1,14,  0,3,1,0,    0, 1,14,  0,1,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
22082,5.30000000000000027e-01,35, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,8,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22083,1.06000000000000005e+00,32, 5, 0,  0,9, 5, 0,  0,9,5, 0,  0,7,9,0,    0,5, 0,  0,7,9,0,    0, 2, 0,  0,4,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22084,1.06000000000000005e+00,26, 2, 0,  0,2, 2, 0,  0,2,1,38,  0,1,2,0,    0,2, 0,  0,7,2,0,    0, 2, 0,  0,3,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22085,5.30000000000000027e-01,34, 1,20,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22086,2.12999999999999989e+00,24, 1,10,  0,1, 1,10,  0,1,1,10,  0,7,1,0,    0,1,10,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22087,1.06000000000000005e+00,31, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,8,2,0,    0,2, 0,  0,7,2,0,    0, 1,18,  0,3,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
22088,1.06000000000000005e+00,31, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0, 1,60, 77,7,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22089,5.30000000000000027e-01,25, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0,3,3,0,    0,3, 0,  0,3,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22090,5.30000000000000027e-01,44, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,8,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22091,5.30000000000000027e-01,35, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0,0,3,0,    0,3, 0,  0,0,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22092,5.30000000000000027e-01,30, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0,4,3,0,    0,3, 0,  0,4,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22093,1.06000000000000005e+00,32, 3, 0,  0,3, 3, 0,  0,3,3, 0,  0,6,3,0,    0,3, 0,  0,6,3,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22094,1.06000000000000005e+00,35, 1,60,100,1, 1,60, 83,1,1,60, 83,7,1,0,    0,1,60, 83,7,1,0,    0, 1,60,100,8,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
22095,1.06000000000000005e+00,64, 1,22,  0,3, 1,28,  0,3,1,28,  0,0,3,0,    0,1,28,  0,0,3,0,    0, 1,22,  0,0,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22096,5.30000000000000027e-01,35, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,1,10,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22097,5.30000000000000027e-01,24, 2, 0,  0,2, 2, 0,  0,2,2, 0,  0,5,2,0,    0,2, 0,  0,6,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22098,5.30000000000000027e-01,42, 1,18,  0,1, 1,28,  0,3,1,28,  0,7,3,0,    0,1,18,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22099,1.06000000000000005e+00,35, 2, 0,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,1,15,  0,7,1,0,    0, 2, 0,  0,7,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22100,1.06000000000000005e+00,27, 4, 0,  0,3, 2, 0,  0,2,2, 0,  0,7,2,0,    0,2, 0,  0,7,2,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
22101,5.30000000000000027e-01,23, 1,14,  0,1, 1,14,  0,1,1,14,  0,7,1,0,    0,1,14,  0,7,1,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
